movieId,imdbId,tmdbId
125435,2058710,139367
125439,1268970,46562
125441,61401,99377
125443,55279,28284
125445,43914,36634
125447,54049,44023
125453,2328745,188507
125455,50993,67521
125457,31536,27966
125459,100645,71200
125461,16394,147618
125465,84109,42128
125467,155278,84508
125471,61173,102195
125473,120435,80200
125475,43895,61855
125479,247394,82243
125481,116619,108716
125483,38239,94881
125485,42035,50117
125489,88006,47638
125493,249081,47437
125495,85692,83579
125497,1342115,61613
125499,39912,38472
125501,462598,37306
125503,24675,103938
125505,1452599,78504
125507,52325,45599
125509,489279,24683
125511,1190074,60965
125513,53065,120522
125517,50283,23525
125519,54473,105406
125521,73880,72455
125523,51083,46580
125525,495042,56860
125527,1245734,14053
125529,43727,81724
125531,39405,175065
125533,2131541,127614
125535,2705402,167956
125537,3557464,253266
125539,2740538,233487
125541,1947964,180644
125543,2557276,302828
125545,3419894,281298
125549,69159,61237
125555,34546,38346
125557,35017,54288
125559,1270090,33272
125561,62917,92798
125563,1826753,166085
125565,3455822,290802
125567,45041,171019
125569,2414046,215924
125571,99311,279979
125574,62117,171908
125583,41182,92796
125585,47579,45577
125587,166198,140032
125596,71968,58655
125599,77154,85637
125601,35964,299104
125603,36034,218233
125605,36977,168300
125607,37227,168994
125609,38810,130241
125613,48429,112244
125615,53842,219233
125617,54845,105470
125619,57494,168295
125623,21406,49308
125628,2545338,159000
125630,3157224,309049
125632,495225,318359
125634,3661072,266880
125636,134833,155605
125638,1712502,91929
125640,2225782,142724
125642,24413,161880
125644,68206,64528
125646,56162,204800
125648,65852,29416
125650,71363,260848
125652,73792,141262
125654,1864405,244580
125656,3358552,242675
125658,1230150,43721
125661,3328716,286875
125698,297865,45441
125700,405004,105133
125704,1672214,95853
125768,1029123,22901
125770,1137436,21988
125774,78408,89056
125780,65997,86472
125782,2281425,188180
125786,1811307,256196
125795,3626442,261830
125833,51936,221148
125836,59796,42779
125840,66984,149690
125852,24685,82178
125854,80625,55321
125856,23902,114626
125860,25198,166883
125862,25480,82185
125864,25704,130881
125866,1686782,48798
125868,115563,104638
125872,425758,135696
125874,1846444,59722
125876,416730,131932
125878,390136,48635
125882,26919,194407
125884,26184,75770
125886,26185,148617
125888,26095,72400
125892,76649,36879
125894,26292,177902
125896,85303,39991
125898,26868,130882
125902,73686,53931
125904,251951,51780
125906,2925768,283536
125908,1367454,252637
125910,2142955,131503
125912,1808339,203321
125914,3045616,210860
125916,2322441,216015
125918,4189442,305932
125920,1072756,142208
125922,2909154,196255
125924,239797,48522
125926,1051713,53215
125928,1213897,281615
125930,362449,48730
125932,437300,72205
125934,27446,46240
125936,82209,90781
125938,1683941,56275
125940,211015,215657
125942,1961251,190946
125944,83821,171292
125946,68918,54505
125948,150648,188392
125950,80832,67866
125952,387301,24251
125954,89331,261144
125956,21004,195617
125958,1307789,76162
125960,1013746,209209
125962,382602,37556
125964,1839464,205818
125966,279830,15718
125968,104534,23998
125970,173886,27850
125972,274761,34205
125974,414078,34560
125976,79636,59354
125978,242849,105168
125980,114583,44666
125982,45261,67699
125984,92159,48841
125986,78503,2186
125988,179624,154622
125990,298737,43658
125992,213536,52458
125994,59058,234377
125996,215575,44342
125998,183288,52207
126000,325794,123283
126002,86168,197592
126004,91820,238090
126006,156031,81294
126008,1377575,53214
126010,1421377,25093
126012,800332,84805
126014,287670,140149
126016,59122,84617
126018,2460746,157723
126020,441787,13535
126022,1714191,57622
126024,83883,129363
126026,1013528,261274
126028,163558,71145
126030,1121969,80142
126032,23800,161885
126034,150814,187993
126036,1725929,44874
126038,316318,192367
126040,7108,52035
126042,2061818,162864
126044,1806827,109477
126046,1118665,73714
126048,45037,61080
126050,341011,110760
126052,41474,205651
126054,99796,91138
126056,225434,21714
126058,95968,59358
126060,475747,221234
126062,425674,67460
126064,106446,48273
126066,49032,83746
126068,934320,67456
126070,2197863,141754
126072,816562,38580
126074,19968,77022
126076,351080,137014
126078,89355,167938
126080,241399,168202
126082,237335,241170
126084,1301160,27618
126086,2009538,60233
126088,193164,48874
126090,73099,36129
126092,21720,53178
126094,252993,53543
126096,461847,104062
126098,2066973,93904
126100,462673,36003
126102,19715,190352
126104,1521812,69168
126106,167030,53285
126108,454121,58587
126110,33397,29286
126120,349080,16048
126122,73945,52216
126124,99054,52304
126126,52595,56499
126128,2577876,253686
126130,302382,78278
126132,402378,64850
126134,409860,20921
126136,116069,45221
126138,1641831,72174
126140,115536,74192
126142,101095,159704
126144,375824,201561
126146,2062966,130677
126148,286482,72917
126150,71550,76198
126152,1285245,37688
126154,100440,71623
126156,3579082,266723
126158,887887,13734
126160,3136752,269714
126162,47368,76642
126164,98961,20220
126166,822827,31985
126168,216911,64357
126170,244071,77280
126172,117101,271327
126174,442371,79051
126176,2492190,157787
126178,1090674,55638
126180,2608726,226363
126182,2040504,253851
126184,156400,44349
126186,86292,201859
126188,108370,33489
126190,105815,54052
126219,26683,63180
126225,69186,105114
126227,68735,260884
126229,127276,60009
126233,154030,76155
126235,27342,67443
126237,58719,269070
126239,27653,192588
126243,28353,82237
126245,97843,145075
126247,29050,83816
126249,28958,131457
126251,69343,26504
126283,29190,56557
126286,28806,74208
126290,29529,206377
126296,29036,132506
126300,29706,92257
126305,30062,64442
126309,30933,180954
126322,31473,61523
126325,31493,52437
126331,116319,222870
126333,113220,83288
126335,114462,160194
126341,100765,119353
126385,4097108,310589
126387,3657970,287504
126389,3361004,292396
126393,1403241,290555
126395,2047890,94563
126397,1663680,63348
126399,1462411,156277
126401,2311348,229559
126403,2065877,127770
126405,86855,13924
126407,328993,80012
126409,1836183,117963
126412,1928200,229194
126414,2240784,152113
126416,108210,116554
126418,3079016,253287
126420,2923316,250066
126422,1673392,102534
126424,2717528,248231
126426,1808482,321130
126428,145528,258049
126430,374463,189197
126432,173024,73922
126434,314105,74695
126436,252612,72809
126438,2740874,224293
126482,4191054,302429
126510,1885331,123235
126544,1537314,94820
126546,1797348,94904
126548,1666801,272693
126550,1992258,128876
126552,1282046,281230
126554,3924510,297544
126558,63485,56233
126560,2960270,239030
126562,2714380,280002
126571,1374996,93556
126573,104401,193650
126575,1945084,277355
126577,2243469,89247
126579,3102206,285135
126582,448404,63616
126584,1724962,121828
126586,288114,46897
126588,3188768,269576
126591,80058,73065
126593,452032,35646
126595,2208216,133764
126597,87629,32088
126599,2785032,276844
126693,1693039,136619
126723,1278180,21013
126727,432044,32649
126731,323084,44552
126733,168856,12609
126735,171851,27119
126737,3625970,286805
126739,112480,36674
126741,112955,77331
126743,108252,30149
126745,107444,27599
126747,104761,27600
126749,96869,35927
126751,73227,30576
126753,62981,135337
126761,68024,92690
126763,123916,28573
126767,69073,29167
126769,3450116,267268
126771,1082144,83897
126773,3102458,214251
126775,3230082,266034
126777,2385882,160160
126779,1496792,72985
126781,2942512,211579
126783,2359417,97762
126785,1828124,211722
126787,1843840,128120
126789,3102906,214069
126791,1763280,54598
126793,2706570,285463
126795,1794790,60120
126797,3474462,253377
126799,1945034,139808
126801,65486,25251
126803,2338864,204384
126805,282515,40417
126807,1706470,74608
126809,74451,63112
126811,71194,97313
126815,1159200,96306
126917,1018920,200547
126919,3074732,217708
126921,465997,9948
126923,2712878,293461
126925,139429,12575
126927,260948,41571
126929,3053694,317384
126931,42466,81981
126933,1273222,80337
126935,80776,85642
126937,47930,8779
126939,67782,163366
126941,441641,39064
126943,53041,28770
126945,2317089,137008
126947,60597,118497
126949,61633,162510
126951,3263520,250660
126953,54665,41213
126955,393435,129129
126957,283525,190152
126959,219671,217268
126961,1015968,85658
126963,177990,122479
126965,831881,290739
126967,50633,128831
126969,80083,248921
126971,1633175,49957
126973,1432989,163978
126975,483022,25657
126977,1982113,96574
126979,497204,257537
126981,53437,56691
126983,95244,74711
126985,214965,47448
126987,106384,102691
126989,2544,205504
126991,6761,282009
126993,8710,206390
126995,11362,133643
126997,11370,116991
126999,1104678,239123
127001,114081,87506
127003,2554128,238386
127005,103301,217590
127007,157030,257534
127009,38774,26805
127011,289782,62851
127013,39317,29470
127015,27938,30640
127017,31614,26925
127019,2286630,120850
127021,2395970,173484
127023,92879,4885
127025,2430044,199661
127027,50622,43716
127029,81019,83297
127031,2536316,151136
127033,2434988,166886
127035,2516280,144331
127038,62529,198782
127040,58089,1871
127042,59168,1870
127044,60400,1875
127046,38008,50401
127048,1056478,60769
127050,169024,92
127052,59550,20875
127054,4008,100246
127056,2017464,86823
127058,261555,48419
127060,1996196,150124
127062,151416,162592
127064,1477171,56440
127066,3654964,265929
127068,64338,3485
127070,63764,49183
127072,326598,72715
127074,2201063,85711
127076,471359,195834
127078,2192200,136742
127080,1319709,98560
127082,1441309,84442
127084,1808454,72478
127086,126711,121749
127088,3279176,277688
127090,1270296,43754
127092,125316,95010
127094,1674274,116437
127096,2436386,227719
127098,4368814,321594
127100,111998,144183
127102,1535107,47868
127108,2381111,167073
127110,3704416,295490
127112,3534282,309298
127114,3416744,249688
127116,3726704,309299
127118,3713030,291869
127120,3442990,309581
127122,3513054,310119
127124,3236120,310121
127126,2566644,310001
127128,2349144,309242
127130,2872462,309245
127132,3346224,309503
127134,1178665,232572
127136,2273657,245706
127138,3397754,253406
127140,3165612,288036
127142,4264834,315882
127144,1674785,319070
127146,4229236,319075
127148,4185572,319091
127150,4209900,319071
127152,4257858,318224
127154,3983674,224972
127156,4188202,319079
127158,3986532,318225
127160,1780871,319074
127162,4267108,319078
127164,4284010,318044
127166,4174320,312813
127168,3592704,275647
127170,3158416,227800
127172,2917506,194537
127174,2218698,116649
127176,1578269,115553
127178,2891174,283235
127180,2044056,125336
127182,2494384,251321
127184,3090634,283330
127186,3655522,266082
127188,3090670,308457
127190,128798,217313
127192,3859304,308453
127194,3534602,308638
127196,3172532,250124
127198,3850214,308639
127200,3640682,307946
127202,2582496,308369
127204,3844362,308024
127206,4104022,308027
127208,3824412,294132
127210,3566788,308640
127212,420293,308032
127214,2481512,308361
127216,4145304,306197
127218,1598642,193687
127220,96523,52286
127222,1503116,56036
127224,2650986,161491
127226,3465916,254721
127228,1483780,42316
127230,2229221,226163
127232,3148468,223202
127234,1846487,103758
127236,306456,57342
127238,389778,3168
127240,2384642,128508
127242,317875,252063
127244,2875926,188765
127246,72618,68864
127248,2860720,190876
127250,3727662,309875
127252,2071582,318007
127254,3032028,256108
127256,73864,3480
127258,84479,5063
127260,64165,3423
127262,46866,82046
127264,52644,54880
127266,3962828,288708
127268,2954184,223519
127270,117969,124857
127272,142634,80346
127274,233911,44489
127276,248110,202171
127278,108555,124524
127280,113249,71134
127282,66422,144910
127284,425295,37978
127286,462421,66787
127288,115288,64123
127290,122946,30492
127292,1363468,63154
127294,1039960,69335
127296,1615075,81694
127298,1883180,110390
127300,70505,123867
127302,812352,26722
127305,2667960,230266
127307,1674057,86391
127309,1845866,73108
127311,3066630,315855
127313,406754,46342
127315,2474972,312526
127317,3997248,287581
127319,1850397,72784
127321,1649443,185341
127323,3480796,307663
127325,230367,87339
127327,815890,112952
127331,44202,29112
127333,47676,40744
127335,50526,48156
127341,201694,65257
127345,107964,184143
127371,348847,74684
127390,888817,278468
127419,2004419,248576
127433,51725,62037
127441,3279124,250761
127443,3103326,213684
127445,1580427,295069
127449,1131674,34630
127451,3667610,278677
127453,3646722,299796
127455,109384,126376
127484,1754003,88599
127494,105436,274990
127496,113576,57438
127498,115164,62352
127565,2366608,167810
127567,206871,125305
127569,206988,217477
127571,131356,97046
127573,445158,36067
127575,1528792,36120
127577,4131208,318053
127579,1401643,56405
127581,239388,72480
127583,2442080,312152
127585,2165765,287524
127587,42965,30131
127590,68292,94744
127600,84887,27873
127604,192075,125063
127606,70585,62432
127608,73834,86598
127610,4142022,320316
127614,41609,225184
127622,49450,237171
127626,54328,146563
127628,69833,73984
127630,1059887,51261
127632,62266,93939
127634,63570,12796
127636,63647,155459
127640,64462,96243
127642,67375,55032
127644,76841,257605
127650,3660370,266030
127652,4076058,302376
127654,3202408,255913
127656,63464,186629
127658,3105350,316269
127660,38327,146783
127665,45504,31293
127667,46352,276518
127669,49282,199198
127673,53780,82858
127675,55241,83782
127681,67932,73697
127690,79920,91901
127692,82539,76821
127695,102136,47718
127699,1583737,82817
127701,2929890,270899
127709,61646,63432
127715,63568,83122
127721,76937,92316
127724,2635006,169800
127726,68448,46439
127728,847833,54325
127831,378879,75224
127833,959306,251994
127837,309992,56482
127839,131449,89720
127843,85991,17895
127845,1436553,275468
127851,76192,110123
127857,1934205,119193
127859,1137477,16925
127861,2044040,93103
127863,310024,54928
127867,1405412,24051
127873,2384296,250624
127875,3216380,282042
127877,1754277,105891
127879,2395133,183910
127881,1572965,24707
127957,2923652,289278
127974,2290065,126757
127987,169828,127668
127989,1543701,110555
127991,87349,142798
127993,57637,83429
127995,63332,134733
127997,66969,142808
127999,79464,65102
128001,86638,191096
128003,3037,56511
128005,3165,56516
128007,3930,56512
128009,3952,56515
128015,26893,107876
128023,40530,186585
128025,49539,192544
128027,51665,43094
128029,86264,25164
128031,89501,44191
128035,94237,93116
128039,96060,104413
128041,96153,112525
128049,45827,85841
128057,49639,107625
128067,60697,143747
128071,65019,64650
128075,67643,115353
128077,65509,83140
128081,65499,83136
128083,216546,146079
128085,66167,83124
128087,69409,102959
128089,1420554,27866
128091,1395034,17485
128093,1747960,47911
128095,1820451,67952
128097,3234126,216553
128099,3958494,289333
128105,72662,63026
128109,74430,32322
128113,66346,5519
128129,68625,64725
128139,196886,150704
128141,89679,72508
128143,279513,55328
128149,2226495,256347
128151,95869,43645
128153,2815030,235093
128157,3091242,212836
128161,2378079,166089
128163,1458527,29275
128165,192578,13351
128167,1178640,15926
128169,206588,24476
128171,342108,24477
128173,1176410,13955
128175,3124476,295887
128177,1855134,78080
128179,45631,33924
128181,1037222,187462
128183,2245188,139459
128187,213668,47208
128189,68183,86637
128193,1823125,128073
128195,74592,252735
128197,102002,89292
128199,87386,91767
128201,420408,22211
128203,91411,258550
128205,2189714,136074
128209,56209,82937
128213,113999,97618
128215,95924,32033
128221,35252,33541
128227,1425253,37813
128229,49077,199219
128231,217841,65131
128233,52234,83132
128235,36391,43513
128237,348876,102533
128239,89271,30577
128241,69817,110227
128243,62757,173962
128245,81203,81887
128247,33490,43800
128249,74588,50953
128251,89265,23614
128255,479125,15420
128257,105127,36907
128259,2645142,169343
128267,2418440,201765
128269,2041534,239650
128273,1032763,51245
128277,31345,64423
128279,38146,43486
128281,41710,140383
128283,43303,28190
128287,47432,98969
128291,51579,66966
128297,62137,103613
128299,75716,13770
128301,54037,68198
128303,1683524,110553
128305,1411973,128062
128308,2421224,256779
128316,106301,134463
128318,2489512,158933
128320,1422182,138394
128322,3228830,261814
128324,1539313,82649
128327,283474,238792
128356,144786,270045
128358,90245,36769
128360,3460252,273248
128362,1379057,63775
128366,3628334,251016
128369,2192888,133459
128371,2652476,226673
128379,72200,90100
128381,308558,106622
128383,72712,106623
128385,74785,196847
128387,74345,90802
128389,151495,69569
128391,75722,52912
128393,76555,95096
128395,77363,128563
128397,76554,90019
128399,152018,106139
128401,79856,128557
128403,124302,256356
128425,3119416,209840
128427,73333,104334
128429,68416,6591
128433,76096,150658
128435,78445,183635
128437,80401,260888
128439,3576060,264166
128441,3303728,272691
128443,3025410,273632
128445,73273,126706
128447,3125220,244260
128470,72036,260999
128476,69916,136576
128478,1790621,81332
128480,2015367,99332
128482,70671,130948
128488,2231253,265208
128490,3550444,293450
128504,3417470,256912
128506,2246953,116303
128508,392883,8014
128510,2474438,186729
128512,3622592,286565
128514,2633014,173497
128516,429898,43584
128518,3044244,265226
128520,884732,252838
128522,198279,53882
128528,108048,134746
128530,81126,217197
128534,1379228,69499
128536,257290,22974
128538,2622874,282672
128540,2132486,81684
128542,2535470,290999
128544,3145220,242083
128546,499586,35336
128548,90115,19181
128550,96022,17172
128552,3220192,308160
128554,2287715,163431
128556,87527,37727
128558,91314,22192
128560,97636,37728
128562,104581,23654
128564,113510,37731
128566,269410,37730
128568,2219516,218909
128570,297722,87204
128572,100264,30583
128574,2642442,171427
128576,2243361,93222
128578,265232,21842
128580,353962,8743
128582,1580798,49874
128586,3013386,285245
128588,116883,54257
128590,119539,57548
128592,3181822,241251
128594,3007302,263105
128596,74788,223922
128598,90593,277416
128600,1418754,253849
128601,1710565,154326
128604,2101383,86835
128606,3544082,311291
128608,2711898,320003
128610,4135844,320001
128612,4358230,319999
128614,2735996,320004
128616,3306858,311301
128618,1037228,8906
128620,4226388,320007
128622,872022,40243
128624,4368334,323431
128626,2042583,186976
128628,2192900,248710
128630,73735,86201
128632,2802136,276839
128634,33760,23014
128642,99520,41816
128644,27665,90358
128648,2381046,244562
128656,93986,78691
128661,113752,107357
128665,159752,51854
128667,118177,210691
128669,90323,46971
128671,3409392,265228
128673,2313189,176545
128675,113313,58028
128677,86636,38074
128679,72424,13397
128681,11833,175503
128684,2370718,127853
128686,2270802,259358
128688,972385,227383
128690,3685818,315049
128693,1338590,130805
128695,2650978,248933
128697,71798,170677
128701,82940,49789
128703,1303803,55567
128705,196596,50416
128711,82476,107028
128713,84886,226968
128715,346932,46806
128717,3300942,265497
128719,2258285,254772
128721,118074,120122
128723,240628,2141
128725,353393,59191
128727,3904272,318040
128734,4438688,
128736,1571404,37058
128738,107961,39902
128740,2405862,284568
128750,82342,15468
128756,76851,88309
128758,76242,74822
128762,71449,5602
128766,68233,152635
128768,67710,122229
128770,65584,183962
128776,68420,91571
128778,98154,267654
128782,65361,3004
128784,61410,118150
128786,59103,287391
128788,58123,38421
128792,53707,142979
128796,47243,163333
128800,40137,65718
128804,1183662,44541
128810,58551,131507
128812,1486843,213831
128816,75940,105403
128826,74137,127092
128830,1504691,66178
128832,2474024,206296
128834,269604,11925
128836,2654562,181454
128838,2554274,201085
128840,3402880,254258
128842,3829170,300803
128844,98962,30647
128846,195691,21585
128848,99137,100032
128850,92696,47631
128852,206636,17870
128854,200529,18128
128856,1821384,322260
128858,54374,147415
128860,788026,26808
128862,427042,122023
128864,4168188,303457
128866,2640460,295914
128868,252488,31534
128870,170783,265910
128872,367495,26910
128874,95657,32601
128876,253614,31547
128878,2375559,249772
128880,3590482,299049
128882,85900,12504
128884,78439,74809
128886,71864,60430
128888,74395,39994
128896,68483,81541
128898,2132374,214218
128900,137355,195862
128902,1772382,105554
128904,3252360,294826
128906,1334313,37590
128908,1466054,117098
128910,2023473,85340
128912,2937390,216652
128914,3500822,259395
128916,132722,152797
128918,1188112,55804
128920,110000,291325
128922,903849,13611
128924,12278,46510
128928,67987,95108
128930,74670,7392
128936,75727,86603
128942,1927124,326591
128944,119310,11425
128946,1600409,158382
128948,2763624,218393
128950,477991,91410
128952,104449,52868
128954,1157658,134656
128958,82225,42153
128960,90377,42081
128964,1235537,83209
128966,67123,70322
128968,348124,15567
128971,1123970,24633
128973,1532413,84012
128975,2637294,243938
128977,68535,78193
128981,283326,78274
128985,447619,21775
128987,1043852,19106
128989,1314237,18896
128991,3723996,269711
128995,39235,26666
128997,69017,27409
129003,3467440,268522
129005,2246673,189204
129009,2623502,170750
129011,195753,13590
129013,342317,13587
129015,2191805,88318
129017,2231646,277686
129021,3552638,288313
129030,2123170,326536
129032,847150,315010
129034,1699762,98554
129036,75052,149347
129042,70599,104644
129044,76112,28656
129046,76312,81189
129048,167165,86647
129052,123847,68635
129054,74548,86508
129056,79486,175287
129058,69417,90944
129060,67236,99449
129062,81286,50425
129064,2976354,300176
129066,3069992,274805
129068,1798108,228736
129076,2375763,316183
129078,3877718,287509
129080,1847629,95744
129183,2517044,271164
129185,38155,117913
129187,39424,242240
129189,261277,69974
129191,66922,42590
129193,3092606,218262
129195,1781790,261985
129197,433649,54796
129199,2395247,158150
129201,1916749,121822
129203,183948,257347
129219,46001,122221
129221,47112,37126
129223,45220,73551
129225,40112,173635
129227,3596492,285176
129229,2290553,286873
129231,1071203,50714
129233,3107070,285270
129235,2399533,126331
129237,74703,44690
129239,76404,92309
129241,197042,81365
129243,1309409,47110
129245,123976,58865
129248,2436452,208028
129250,2933474,325358
129264,98000,162821
129268,87284,4274
129274,75082,37455
129276,207479,246049
129285,811137,96987
129289,3360148,243881
129291,1921179,306293
129293,1434925,37858
129295,160339,129311
129299,1605798,114155
129301,2852394,186970
129303,2371287,179812
129305,263496,31355
129307,272362,45417
129309,261014,65364
129311,477392,13842
129313,2392672,179150
129317,65148,2993
129321,438321,125141
129325,66929,193784
129329,202583,260907
129333,2582426,278632
129335,114775,121493
129337,105328,6547
129340,2852432,186975
129342,3265462,229304
129344,280754,25320
129346,1884457,146578
129348,2265050,251987
129350,2081194,165864
129352,914369,245025
129354,2381941,256591
129358,369445,25745
129360,3106464,221791
129362,3675568,288789
129364,1707380,246127
129366,2004279,76532
129368,2690718,254719
129370,2279373,228165
129372,1841642,234212
129376,73367,27706
129378,72007,69578
129382,64626,118390
129384,63323,104935
129386,62706,90015
129389,95289,41934
129391,144246,204090
129393,1863280,125472
129395,110150,21742
129397,2247732,119569
129399,251156,24665
129401,1083858,17041
129403,104667,80343
129405,1728217,85349
129407,1499246,59596
129409,431764,38399
129411,429807,327924
129413,41506,195382
129415,475331,37028
129417,43412,211561
129419,53039,26296
129421,45807,146596
129423,70537,89351
129425,228853,104549
129428,2555736,268238
129430,44718,259183
129432,79488,38082
129435,1951218,96631
129437,2882328,191726
129439,2992152,243919
129441,2330270,159652
129443,2368056,253284
129445,100334,66584
129447,155833,57681
129449,104741,282624
129451,991174,113655
129454,2945784,232610
129456,961206,146380
129458,65550,75086
129460,77319,46448
129464,114727,198326
129466,72595,121513
129470,64145,196421
129472,63466,198772
129474,432373,14505
129476,279901,117212
129478,848243,113300
129480,68409,89656
129484,78792,82430
129488,68577,39925
129490,69427,28801
129500,53903,95029
129502,54358,115972
129506,88108,28771
129510,2088974,201124
129512,864911,40419
129514,963207,13643
129516,43927,65534
129518,498125,70989
129520,428940,59163
129522,119522,38017
129524,478687,54064
129526,425125,10119
129528,390425,118180
129530,1157718,126729
129532,1185393,63585
129534,1571409,59110
129536,98544,31292
129555,34208,218305
129640,289045,83909
129644,3181314,233863
129646,76410,69517
129651,1855924,160874
129653,1710393,220620
129657,2401097,290764
129659,2097298,228203
129661,72710,105156
129667,2475492,173168
129669,2925642,245158
129671,1207926,55433
129673,2095713,207766
129675,2909116,309302
129677,289596,110779
129687,66240,66055
129689,69364,105120
129691,158524,128353
129699,69732,119884
129701,50717,31243
129703,1271973,104848
129705,3356434,285595
129707,2918436,243940
129709,42033,241754
129711,120541,112649
129713,94683,47985
129715,3088362,298396
129717,169548,63067
129719,166556,38396
129721,252985,50531
129723,461179,66700
129729,68246,79683
129731,66623,29498
129733,65178,130457
129737,2358925,239573
129739,3745620,298040
129741,1576434,165586
129749,2935564,197950
129751,83743,104435
129755,48762,216876
129759,77326,277167
129763,74494,67883
129765,164220,105853
129767,70553,260912
129769,77376,128588
129771,2382422,223954
129773,1826660,132759
129775,756618,17470
129777,988035,91443
129779,2636124,196750
129781,2667918,259956
129784,100070,45179
129786,1433810,54890
129788,2359810,191121
129792,40214,45628
129812,347623,83912
129814,65374,106326
129816,98606,59050
129818,3326366,246743
129820,3233418,264337
129822,4397346,324260
129826,4189260,322456
129830,1620449,50135
129832,1210117,78124
129834,4006794,287233
129836,499,2963
129838,899052,132426
129841,2776106,174372
129843,2277946,269200
129845,2295722,270938
129847,134770,161267
129849,1604139,195186
129851,241373,33229
129853,1850418,75861
129855,1646127,59015
129857,2379318,197936
129859,2048804,73530
129871,128345,105149
129873,198508,195020
129875,195154,230606
129877,71326,105232
129879,73491,105384
129881,160105,260839
129883,70062,105145
129885,169787,199985
129887,310741,157152
129889,2719094,205865
129897,73847,174650
129905,1674778,209032
129907,1671457,76226
129909,3118696,213983
129911,1165293,86321
129913,449092,91908
129915,1517163,181999
129917,64223,36785
129919,71897,127424
129921,2125439,84176
129923,1426357,102807
129925,3645074,288312
129927,1346973,125344
129929,949863,44570
129931,806125,213598
129933,3172520,216790
129935,2139919,97607
129937,2199571,241554
129939,2363181,257912
129941,52330,48775
129943,3042626,280922
129945,1844763,139571
129947,67418,48207
129949,3030354,326057
129951,2548738,250668
129958,2475454,201777
129970,56400,139334
129978,58882,38681
129980,60790,317683
129986,61500,106922
129994,147374,107068
129996,73845,200867
130000,27400,183039
130008,31863,27638
130016,37024,29094
130018,36886,42288
130022,39829,53769
130028,45687,184351
130034,3331846,265712
130036,1270114,294690
130038,1614456,66164
130040,85951,49239
130042,2149360,138941
130044,2420756,254193
130046,2385074,144204
130048,360232,30460
130050,1991031,279972
130052,1780798,112454
130054,2246909,137370
130056,3785740,324279
130058,3432260,330275
130060,885484,142528
130062,881233,59346
130064,1568863,85025
130066,2253939,135281
130069,3110770,291362
130071,3171764,260030
130073,1661199,150689
130075,4007502,326359
130077,2866660,283302
130079,4139412,321644
130081,3013588,263281
130083,2917388,228968
130085,3717510,319975
130087,3203616,238215
130089,4377918,327225
130091,78928,85511
130097,31045,99909
130101,27345,43871
130103,807745,31341
130107,59014,5065
130109,62805,261249
130116,2393817,171045
130128,45331,124521
130130,21189,221395
130140,54923,43018
130146,1669560,110965
130150,99751,297850
130152,47067,32941
130156,104402,76794
130163,431259,179715
130170,95357,48719
130173,226009,40681
130176,364435,71507
130185,33808,65506
130194,112444,39001
130196,2195490,133601
130198,78024,163631
130202,47325,51136
130204,95836,70202
130206,60831,109102
130208,95877,48457
130217,42952,25548
130219,2258647,72003
130231,119931,169158
130233,3120054,253283
130247,4406298,323555
130250,28695,158113
130252,27429,148410
130259,1715876,137960
130261,44649,46586
130267,6753,200324
130269,367854,35946
130271,1400515,71626
130275,2766004,264553
130277,47575,141978
130284,124296,45197
130288,44159,35023
130290,2363178,193523
130292,3215346,236314
130294,3826814,295058
130296,4212378,305450
130298,3730228,300364
130320,3570168,324436
130324,1059233,38445
130326,3720382,325205
130328,126220,13923
130332,74593,55784
130338,1156528,89531
130340,355029,88418
130342,3420534,256306
130344,3103318,215637
130347,287337,14733
130349,3013528,228558
130351,1185418,70027
130356,202236,77787
130372,68367,69576
130374,4058426,328233
130376,1027683,47467
130378,1764285,221488
130380,205722,69999
130382,1485749,121830
130384,1587807,39522
130386,156789,154140
130388,1331297,193229
130390,1001548,13277
130392,2281345,97899
130394,25477,67654
130396,102439,47432
130398,960835,25055
130400,477404,101904
130402,301083,31347
130404,1172995,71591
130406,76068,40261
130408,81443,264321
130412,75344,102938
130420,70497,103432
130422,53900,28784
130424,1815782,72993
130426,66212,91583
130434,66222,94468
130436,61565,90086
130440,94152,32064
130442,2147459,199578
130444,2418558,175774
130446,479000,75028
130448,1029360,243688
130450,3332064,266647
130452,1791682,252512
130454,378357,45148
130456,33337,37039
130458,330760,40113
130462,2443822,257444
130464,4365412,322378
130468,2122313,272634
130472,78820,100205
130474,900387,271674
130476,158560,59414
130478,3711466,267481
130480,39482,27035
130482,41968,27036
130484,69273,71910
130488,2553424,253307
130490,2908446,262500
130492,3495030,325138
130494,1375669,82448
130496,2088003,230179
130498,120471,39385
130500,235532,142408
130502,364109,78258
130504,73535,40180
130506,2358911,118412
130508,2210479,113082
130510,2358913,144288
130512,2891070,271724
130514,115387,30496
130516,1286151,18815
130518,468445,213110
130520,2224026,228161
130522,147926,20377
130524,2272918,261375
130526,1534786,69619
130528,70170,71924
130532,136225,62243
130538,66942,252714
130540,67849,252888
130544,189593,125990
130552,71548,252144
130554,72401,128364
130558,75205,97593
130560,74085,82598
130562,78035,216153
130572,88077,181269
130574,1327601,260947
130576,2649554,245703
130578,2515034,266396
130580,3720788,275060
130582,1531924,276401
130584,2133333,199647
130586,95386,38198
130588,2515030,255343
130596,67276,74746
130604,64624,47570
130608,65595,30792
130612,68564,108723
130614,180396,48691
130618,3848892,314389
130622,3148952,255890
130624,2729818,260176
